Year,Month,Day,Hour,Mins,Class,death_num,Injured_num,Gender,Age,Degree_of_injury,Weather,Speed_limit,Road_type,Location
104,1,5,11,24,2,0,1,2,42,3,8,50,4,1
104,1,5,11,40,2,0,1,1,21,2,8,50,3,1
104,1,5,11,40,2,0,1,1,22,3,8,50,3,1
104,1,5,12,26,2,0,2,1,19,2,8,50,3,1
104,1,5,12,26,2,0,2,1,21,2,8,50,3,1
104,1,5,12,40,2,0,1,1,30,2,8,50,14,9
104,1,5,12,40,2,0,1,1,57,3,8,50,14,9
104,1,5,13,2,2,0,1,1,71,,,0,,
104,1,5,13,2,2,0,1,1,39,,,0,,
104,1,5,14,10,2,0,1,1,,4,8,30,14,9
104,1,5,14,10,2,0,1,2,50,2,8,30,14,9
104,1,5,14,10,2,0,1,2,26,3,8,30,14,9
104,1,5,14,10,2,0,1,1,,4,8,30,14,9
104,1,5,14,15,2,0,1,1,36,3,7,40,14,9
104,1,5,14,15,2,0,1,2,3,2,7,40,14,9
104,1,5,14,24,2,0,1,1,26,3,8,30,4,2
104,1,5,14,24,2,0,1,2,67,2,8,30,4,2
104,1,5,14,30,2,0,1,1,20,3,8,50,4,1
104,1,5,14,30,2,0,1,2,25,2,8,50,4,1
104,1,5,15,10,2,0,1,2,54,3,8,50,4,1
104,1,5,15,10,2,0,1,2,66,2,8,50,4,1
104,1,5,15,15,2,0,2,1,19,2,8,40,4,1
104,1,5,15,15,2,0,2,1,22,2,8,40,4,1
104,1,5,16,10,2,0,1,2,33,2,8,50,14,9
104,1,5,16,10,2,0,1,3,,,8,50,14,9
104,1,5,16,32,2,0,2,1,30,2,8,50,4,1
104,1,5,16,32,2,0,2,2,51,3,8,50,4,1
104,1,5,16,32,2,0,2,1,19,2,8,50,4,1
104,1,5,16,40,2,0,1,1,32,3,8,50,4,1
104,1,5,16,40,2,0,1,2,21,2,8,50,4,1
104,1,5,16,48,2,0,2,1,20,2,8,50,11,9
104,1,5,16,48,2,0,2,2,19,2,8,50,11,9
104,1,5,17,20,2,0,2,2,63,3,8,50,15,9
104,1,5,17,20,2,0,2,2,21,2,8,50,15,9
104,1,5,17,20,2,0,2,2,20,2,8,50,15,9
104,1,5,17,50,2,0,1,1,,,7,50,3,1
104,1,5,17,50,2,0,1,1,52,3,8,50,3,1
104,1,5,17,50,2,0,1,1,35,2,7,50,3,1
104,1,5,17,50,2,0,1,2,32,2,8,50,3,1
104,1,5,18,20,2,0,1,1,28,3,8,50,8,9
104,1,5,18,20,2,0,1,1,34,2,8,50,8,9
104,1,5,19,34,2,0,2,2,62,2,7,40,14,9
104,1,5,19,34,2,0,2,2,64,2,7,40,14,9
104,1,5,19,46,2,0,1,2,61,3,8,40,4,1
104,1,5,19,46,2,0,1,1,21,2,8,40,4,1
104,1,5,19,50,2,0,1,1,17,3,8,40,3,1
104,1,5,19,50,2,0,1,1,59,2,8,40,3,1
104,1,5,20,20,2,0,1,1,28,3,8,50,3,1
104,1,5,20,20,2,0,1,2,45,2,8,50,3,1
104,1,5,20,51,2,0,1,1,18,3,8,50,4,1
104,1,5,20,51,2,0,1,1,26,2,8,50,4,1
104,1,5,21,15,2,0,1,1,41,4,8,50,4,2
104,1,5,21,15,2,0,1,1,31,2,8,50,4,2
104,1,5,21,17,2,0,1,1,24,2,8,40,4,1
104,1,5,21,17,2,0,1,2,28,3,8,40,4,1
104,1,5,21,17,2,0,1,1,30,3,8,40,4,1
104,1,5,21,45,2,0,1,2,40,2,8,50,14,8
104,1,5,21,45,2,0,1,3,,,8,50,14,8
104,1,5,21,50,2,0,1,1,24,3,8,50,5,2
104,1,5,21,50,2,0,4,1,22,2,8,50,4,1
104,1,5,21,50,2,0,2,1,19,2,8,50,3,2
104,1,5,21,50,2,0,1,2,22,2,8,50,5,2
104,1,5,21,50,2,0,4,1,27,2,8,50,4,1
104,1,5,21,50,2,0,2,1,47,3,8,50,3,2
104,1,5,21,50,2,0,4,2,23,2,8,50,4,1
104,1,5,21,50,2,0,2,2,20,2,8,50,3,2
104,1,5,21,50,2,0,4,2,24,2,8,50,4,1
104,1,5,22,40,2,0,1,1,40,3,8,50,4,1
104,1,5,22,40,2,0,1,1,32,2,8,50,4,1
104,1,5,22,50,2,0,3,1,22,2,8,40,3,2
104,1,5,22,50,2,0,3,1,20,2,8,40,3,2
104,1,5,22,50,2,0,3,1,22,2,8,40,3,2
104,1,5,22,50,2,0,3,1,23,3,8,40,3,2
104,1,6,3,20,2,0,2,1,24,2,8,40,14,8
104,1,6,3,20,2,0,2,1,53,3,8,40,14,8
104,1,6,3,20,2,0,2,2,25,2,8,40,14,8
104,1,6,4,50,2,0,2,2,52,2,8,50,4,2
104,1,6,4,50,2,0,2,2,38,2,8,50,4,2
104,1,6,5,30,2,0,2,1,66,2,8,40,3,1
104,1,6,5,30,2,0,2,1,27,2,8,40,3,1
104,1,6,6,50,2,0,1,2,66,3,8,50,3,2
104,1,6,6,50,2,0,1,2,91,2,8,50,3,2
104,1,6,6,55,2,0,2,1,20,2,8,50,3,1
104,1,6,6,55,2,0,2,2,73,2,8,50,3,1
104,1,6,6,57,2,0,2,1,63,2,8,50,4,2
104,1,6,6,57,2,0,2,2,47,2,8,50,4,2
104,1,6,7,25,2,0,1,2,44,3,8,50,4,1
104,1,6,7,25,2,0,1,1,41,2,8,50,4,1
104,1,6,7,50,2,0,1,2,73,3,8,50,3,2
104,1,6,7,50,2,0,1,1,25,3,8,50,4,1
104,1,6,7,50,2,0,1,1,79,2,8,50,4,1
104,1,6,7,50,2,0,1,2,57,2,8,50,3,2
104,1,6,7,58,2,0,1,2,32,3,8,50,3,1
104,1,6,7,58,2,0,1,1,29,2,8,50,3,1
104,1,6,8,7,2,0,1,1,68,3,8,50,3,2
104,1,6,8,7,2,0,1,1,19,2,8,50,3,2
104,1,6,8,31,2,0,1,1,41,3,7,50,14,9
104,1,6,8,31,2,0,1,1,30,2,7,50,14,9
104,1,6,8,43,2,0,1,2,19,2,8,40,14,22
104,1,6,8,43,2,0,1,1,41,3,8,40,14,22
104,1,6,8,44,2,0,1,1,,4,8,50,14,7
104,1,6,8,44,2,0,1,1,40,2,8,50,14,7
104,1,6,8,44,2,0,1,1,27,3,8,50,14,7
104,1,6,8,50,2,0,1,1,60,3,8,50,5,1
104,1,6,8,50,2,0,1,2,27,2,8,50,5,1
104,1,6,8,58,2,0,2,1,22,2,8,50,5,2
104,1,6,8,58,2,0,2,1,25,2,8,50,5,2
104,1,6,8,58,2,0,2,1,34,3,8,50,5,2
104,1,6,8,58,2,0,2,1,37,3,8,50,5,2
104,1,6,8,58,2,0,2,1,29,3,8,50,5,2
104,1,6,9,2,2,0,1,1,48,2,8,50,14,9
104,1,6,9,2,2,0,1,1,76,3,8,50,14,9
104,1,6,9,30,2,0,1,1,45,3,7,0,5,1
104,1,6,9,30,2,0,1,1,20,2,8,40,14,8
104,1,6,9,30,2,0,1,1,60,2,7,0,5,1
104,1,6,9,30,2,0,1,1,48,3,8,40,14,8
104,1,6,9,30,2,0,1,1,38,3,7,0,5,1
104,1,6,9,30,2,0,1,1,58,3,8,40,14,8
104,1,6,9,34,2,0,1,2,36,3,8,40,4,2
104,1,6,9,34,2,0,1,2,74,2,8,40,4,2
104,1,6,9,40,2,0,1,1,39,3,8,50,14,9
104,1,6,9,40,2,0,2,2,54,2,8,50,14,9
104,1,6,9,40,2,0,1,2,43,2,8,50,14,9
104,1,6,9,40,2,0,2,1,30,2,8,50,14,9
104,1,6,10,16,2,0,1,1,40,4,8,50,3,1
104,1,6,10,16,2,0,1,1,23,3,8,50,3,1
104,1,6,10,16,2,0,1,2,26,2,8,50,3,1
104,1,6,10,32,2,0,2,1,57,2,8,50,4,2
104,1,6,10,32,2,0,2,1,34,2,8,50,4,2
104,1,6,10,50,2,0,1,1,37,3,8,50,14,9
104,1,6,10,50,2,0,1,1,22,2,8,50,14,9
104,1,6,11,0,2,0,1,1,36,2,8,50,4,1
104,1,6,11,0,2,0,1,1,53,3,8,50,4,1
104,1,6,11,5,2,0,1,1,34,4,8,50,4,2
104,1,6,11,5,2,0,1,1,27,2,8,50,4,2
104,1,6,11,27,2,0,1,1,49,3,8,50,4,1
104,1,6,11,27,2,0,1,1,25,2,8,50,4,1
104,1,6,11,30,2,0,1,1,61,2,8,50,4,1
104,1,6,11,30,2,0,1,1,19,3,8,50,4,1
104,1,6,12,6,2,0,1,2,65,,,0,,
104,1,6,12,6,2,0,1,1,40,,,0,,
104,1,6,12,45,2,0,1,1,,4,8,50,4,1
104,1,6,12,45,2,0,1,1,20,2,8,50,4,1
104,1,6,12,55,2,0,2,1,19,2,8,50,4,1
104,1,6,12,55,2,0,2,1,61,3,8,50,4,1
104,1,6,12,55,2,0,2,2,20,2,8,50,4,1
104,1,6,13,18,2,0,1,2,49,2,7,50,3,2
104,1,6,13,18,2,0,1,1,35,4,7,50,3,2
104,1,6,13,30,2,0,1,1,40,3,8,50,4,1
104,1,6,13,30,2,0,1,1,57,3,8,50,14,9
104,1,6,13,30,2,0,1,2,24,2,8,50,14,9
104,1,6,13,30,2,0,1,2,72,2,8,50,4,1
104,1,6,13,30,2,0,1,1,26,3,8,50,14,9
104,1,6,13,30,2,0,1,1,20,3,8,50,14,9
104,1,6,14,0,2,0,1,1,34,3,8,50,3,22
104,1,6,14,0,2,0,1,1,58,3,8,50,4,1
104,1,6,14,0,2,0,1,1,57,2,8,50,3,22
104,1,6,14,0,2,0,1,1,44,2,8,50,4,1
104,1,6,14,12,2,0,1,1,,4,8,50,3,1
104,1,6,14,12,2,0,1,1,22,2,8,50,3,1
104,1,6,14,20,2,0,1,1,22,2,8,50,4,1
104,1,6,14,20,2,0,1,1,52,3,8,50,4,1
104,1,6,14,30,2,0,3,1,43,2,8,50,3,1
104,1,6,14,30,2,0,2,1,23,2,7,50,14,9
104,1,6,14,30,2,0,3,1,39,2,8,50,3,1
104,1,6,14,30,2,0,2,1,22,2,7,50,14,9
104,1,6,14,30,2,0,3,1,33,2,8,50,3,1
104,1,6,14,30,2,0,2,1,22,4,7,50,14,9
104,1,6,14,30,2,0,2,1,21,,7,50,14,9
104,1,6,14,39,2,0,1,1,30,2,8,50,14,22
104,1,6,14,39,2,0,1,2,20,3,8,50,14,22
104,1,6,15,5,2,0,2,1,82,2,7,40,4,2
104,1,6,15,5,2,0,2,1,29,2,7,40,4,2
104,1,6,15,40,2,0,1,1,24,3,8,40,4,1
104,1,6,15,40,2,0,1,1,41,2,8,40,4,1
104,1,6,16,7,2,0,1,2,34,3,7,50,4,1
104,1,6,16,7,2,0,1,2,64,2,7,50,4,1
104,1,6,16,10,2,0,1,1,26,2,8,30,4,1
104,1,6,16,10,2,0,1,1,43,3,8,50,4,2
104,1,6,16,10,2,0,1,2,39,3,8,30,4,1
104,1,6,16,10,2,0,1,1,89,2,8,50,4,2
104,1,6,16,45,2,0,2,2,19,2,7,50,4,10
104,1,6,16,45,2,0,2,1,57,3,7,50,4,10
104,1,6,16,45,2,0,2,2,21,2,7,50,4,10
104,1,6,16,50,2,0,1,1,47,3,7,40,3,1
104,1,6,16,50,2,0,1,1,48,3,7,40,3,1
104,1,6,16,50,2,0,1,2,72,2,7,40,3,1
104,1,6,17,2,2,0,4,1,32,2,8,50,5,1
104,1,6,17,2,2,0,4,1,50,2,8,50,5,1
104,1,6,17,2,2,0,4,2,24,2,8,50,5,1
104,1,6,17,2,2,0,4,1,80,2,8,50,5,1
104,1,6,17,15,2,0,2,1,,4,8,30,3,2
104,1,6,17,15,2,0,2,1,33,2,8,30,3,2
104,1,6,17,15,2,0,2,1,5,2,8,30,3,2
104,1,6,17,30,2,0,1,2,62,2,8,50,3,1
104,1,6,17,30,2,0,1,1,41,3,8,50,3,1
104,1,6,17,33,2,0,2,1,42,2,8,50,3,1
104,1,6,17,33,2,0,2,2,37,2,8,50,3,1
104,1,6,17,50,2,0,2,1,20,2,8,50,4,1
104,1,6,17,50,2,0,1,1,,4,7,50,14,9
104,1,6,17,50,2,0,1,2,26,2,7,50,14,9
104,1,6,17,50,2,0,2,2,50,2,8,50,4,1
104,1,6,18,3,2,0,1,1,64,2,8,50,10,9
104,1,6,18,3,2,0,1,1,30,3,8,50,10,9
104,1,6,18,20,2,0,1,1,35,3,7,50,3,1
104,1,6,18,20,2,0,1,2,30,2,7,50,3,1
104,1,6,18,33,2,0,1,1,35,3,7,50,4,1
104,1,6,18,33,2,0,1,2,56,2,7,50,4,1
104,1,6,18,40,2,0,1,1,24,3,8,50,3,1
104,1,6,18,40,2,0,1,2,43,2,8,50,3,1
104,1,6,19,9,2,0,1,1,45,3,8,50,14,8
104,1,6,19,9,2,0,1,1,21,2,8,50,14,8
104,1,6,19,55,2,0,2,1,33,2,8,50,14,11
104,1,6,19,55,2,0,2,1,45,2,8,50,14,11
104,1,6,20,0,2,0,1,1,25,2,8,50,14,11
104,1,6,20,0,2,0,1,1,19,3,8,50,14,11
104,1,6,20,18,2,0,1,1,17,2,7,30,4,1
104,1,6,20,18,2,0,1,2,35,3,7,30,4,1
104,1,6,20,55,2,0,1,1,65,3,6,0,4,1
104,1,6,20,55,2,0,1,1,60,2,6,0,4,1
104,1,6,21,0,2,0,1,1,37,3,6,50,3,1
104,1,6,21,0,2,0,1,1,40,2,6,50,3,1
104,1,6,21,25,2,0,2,1,18,2,7,50,3,2
104,1,6,21,25,2,0,2,1,32,2,7,50,3,2
104,1,6,21,30,2,0,2,1,22,2,6,50,4,1
104,1,6,21,30,2,0,2,1,50,3,6,50,4,1
104,1,6,21,30,2,0,2,1,24,3,6,50,4,1
104,1,6,21,30,2,0,2,2,23,2,6,50,4,1
104,1,6,21,38,2,0,2,1,31,2,7,50,3,1
104,1,6,21,38,2,0,2,2,48,2,7,50,3,1
104,1,6,21,40,2,0,1,2,31,3,6,50,4,1
104,1,6,21,40,2,0,1,1,21,2,6,50,4,1
104,1,6,21,50,2,0,1,2,23,3,8,50,14,9
104,1,6,21,50,2,0,1,2,52,2,8,50,14,9
104,1,6,21,55,2,0,2,1,20,3,6,50,4,1
104,1,6,21,55,2,0,2,2,23,2,6,50,4,1
104,1,6,21,55,2,0,2,2,24,2,6,50,4,1
104,1,6,22,10,2,0,1,2,24,2,8,50,16,8
104,1,6,22,10,2,0,1,1,51,3,8,50,16,8
104,1,6,22,20,2,0,1,1,19,2,6,50,3,2
104,1,6,22,20,2,0,1,2,56,3,6,50,3,2
104,1,6,23,15,2,0,2,1,20,3,7,50,3,1
104,1,6,23,15,2,0,2,1,29,2,7,50,3,1
104,1,6,23,15,2,0,2,2,30,2,7,50,3,1
104,1,7,2,23,2,0,1,1,22,2,7,30,4,1
104,1,7,2,23,2,0,1,1,32,3,7,30,4,1
104,1,7,2,26,2,0,1,1,54,3,7,40,4,1
104,1,7,2,26,2,0,1,1,38,2,7,40,4,1
104,1,7,5,35,2,0,1,1,,4,8,40,4,1
104,1,7,5,35,2,0,1,1,22,2,8,40,4,1
104,1,7,7,57,2,0,1,1,31,3,7,50,4,1
104,1,7,7,57,2,0,1,1,47,2,7,50,4,1
104,1,7,8,36,2,0,1,1,18,3,8,50,4,1
104,1,7,8,36,2,0,1,1,25,2,8,50,4,1
104,1,7,8,40,2,0,3,1,30,2,7,50,4,2
104,1,7,8,40,2,0,1,1,61,3,8,60,4,2
104,1,7,8,40,2,0,3,1,31,3,7,50,4,2
104,1,7,8,40,2,0,1,1,38,2,8,60,4,2
104,1,7,8,40,2,0,3,1,33,2,7,50,4,2
104,1,7,8,40,2,0,3,2,34,2,7,50,4,2
104,1,7,9,5,2,0,1,2,57,3,7,50,3,2
104,1,7,9,5,2,0,1,1,26,2,7,50,3,2
104,1,7,9,15,2,0,1,1,42,3,8,40,13,9
104,1,7,9,15,2,0,1,2,77,2,8,40,13,9
104,1,7,9,52,2,0,1,1,55,3,7,50,4,1
104,1,7,9,52,2,0,1,2,23,2,7,50,4,1
104,1,7,10,12,2,0,1,1,55,3,7,50,3,2
104,1,7,10,12,2,0,1,2,51,2,7,50,3,2
104,1,7,10,33,2,0,1,1,18,2,7,40,3,2
104,1,7,10,33,2,0,1,1,64,3,7,40,3,2
104,1,7,10,45,2,0,1,1,63,4,7,50,4,1
104,1,7,10,45,2,0,1,2,56,2,7,50,4,1
104,1,7,11,13,2,0,1,1,61,,,0,,
104,1,7,11,13,2,0,1,1,29,,,0,,
104,1,7,11,27,2,0,1,2,61,2,8,30,13,9
104,1,7,11,27,2,0,1,1,67,3,8,30,13,9
104,1,7,11,40,2,0,1,1,59,3,6,50,3,1
104,1,7,11,40,2,0,1,1,48,2,6,50,3,1
104,1,7,12,19,2,0,1,1,60,3,8,50,4,2
104,1,7,12,19,2,0,1,2,55,2,8,50,4,2
104,1,7,12,20,2,0,2,1,49,,,0,,
104,1,7,12,20,2,0,2,2,21,,,0,,
104,1,7,12,30,2,0,1,1,52,3,7,40,14,9
104,1,7,12,30,2,0,1,2,36,2,7,40,14,9
104,1,7,12,38,2,0,2,1,62,3,8,50,4,1
104,1,7,12,38,2,0,2,1,20,2,8,50,4,1
104,1,7,12,38,2,0,2,2,19,2,8,50,4,1
104,1,7,13,0,2,0,1,1,,3,8,50,3,2
104,1,7,13,0,2,0,1,2,20,2,8,50,3,2
104,1,7,13,59,2,0,1,1,55,2,8,30,4,1
104,1,7,13,59,2,0,1,1,45,3,8,30,4,1
104,1,7,14,13,2,0,1,1,67,3,8,50,3,1
104,1,7,14,13,2,0,1,1,19,2,8,50,3,1
104,1,7,14,23,2,0,1,1,38,3,7,50,3,2
104,1,7,14,23,2,0,1,2,19,2,7,50,3,2
104,1,7,14,34,2,0,1,2,55,2,6,50,4,2
104,1,7,14,34,2,0,1,1,19,3,6,50,4,2
104,1,7,14,34,2,0,1,1,22,3,6,50,4,2
104,1,7,14,45,2,0,1,1,56,3,8,50,3,1
104,1,7,14,45,2,0,1,2,19,2,8,50,3,1
104,1,7,15,25,2,0,2,1,51,2,8,50,4,1
104,1,7,15,25,2,0,2,1,21,2,8,50,4,1
104,1,7,15,40,2,0,1,2,56,3,8,50,4,1
104,1,7,15,40,2,0,1,1,62,2,8,50,4,1
104,1,7,15,42,2,0,1,1,25,3,7,50,14,7
104,1,7,15,42,2,0,1,1,19,2,7,50,14,7
104,1,7,15,50,2,0,2,2,34,2,7,50,14,9
104,1,7,15,50,2,0,2,1,18,2,7,50,14,9
104,1,7,16,17,2,0,1,1,39,3,7,50,4,1
104,1,7,16,17,2,0,1,2,22,2,7,50,4,1
104,1,7,17,9,2,0,2,1,34,2,8,40,4,1
104,1,7,17,9,2,0,2,1,35,2,8,40,4,1
104,1,7,17,46,2,0,1,1,12,2,7,50,14,9
104,1,7,17,46,2,0,1,1,37,3,7,50,14,9
104,1,7,17,47,2,0,2,2,34,2,8,30,3,1
104,1,7,17,47,2,0,2,1,31,2,8,30,3,1
104,1,7,17,58,2,0,2,2,62,3,7,0,4,1
104,1,7,17,58,2,0,2,2,60,2,7,0,4,1
104,1,7,17,58,2,0,2,1,68,2,7,0,4,1
104,1,7,18,23,2,0,2,2,37,2,7,40,4,2
104,1,7,18,23,2,0,2,1,42,3,7,40,4,2
104,1,7,18,23,2,0,2,2,21,2,7,40,4,2
104,1,7,18,25,2,0,2,2,43,2,8,50,4,1
104,1,7,18,25,2,0,1,2,30,3,8,50,4,2
104,1,7,18,25,2,0,2,1,44,2,8,50,4,1
104,1,7,18,25,2,0,1,1,56,2,8,50,4,2
104,1,7,18,35,2,0,2,2,39,3,8,50,3,1
104,1,7,18,35,2,0,2,1,20,2,8,50,3,1
104,1,7,18,35,2,0,2,2,20,2,8,50,3,1
104,1,7,18,40,2,0,3,2,27,2,6,50,14,9
104,1,7,18,40,2,0,3,1,50,2,6,50,14,9
104,1,7,18,40,2,0,3,2,40,2,6,50,14,9
104,1,7,18,45,2,0,1,2,15,2,8,50,4,2
104,1,7,18,45,2,0,1,1,47,3,8,50,4,2
104,1,7,19,4,2,0,1,1,36,3,7,50,4,1
104,1,7,19,4,2,0,1,2,55,2,7,50,4,1
104,1,7,19,30,2,0,1,1,21,2,7,50,3,2
104,1,7,19,30,2,0,1,1,42,4,8,50,14,8
104,1,7,19,30,2,0,1,1,34,3,7,50,3,2
104,1,7,19,30,2,0,1,1,51,2,8,50,14,8
104,1,7,20,50,2,0,1,1,28,3,7,30,4,1
104,1,7,20,50,2,0,1,1,16,2,7,30,4,1
104,1,7,21,10,2,0,1,1,51,3,8,50,4,1
104,1,7,21,10,2,0,1,1,27,2,8,50,4,1
104,1,7,21,25,2,0,1,1,37,3,8,50,3,1
104,1,7,21,25,2,0,1,1,18,2,8,50,3,1
104,1,7,21,55,2,0,1,1,18,3,8,50,5,1
104,1,7,21,55,2,0,1,1,23,3,8,50,5,1
104,1,7,21,55,2,0,1,2,23,2,8,50,5,1
104,1,7,22,40,2,0,1,1,21,2,8,50,5,2
104,1,7,22,40,2,0,1,1,36,3,8,50,5,2
104,1,7,22,50,2,0,2,2,21,2,8,50,3,1
104,1,7,22,50,2,0,2,1,16,2,8,50,3,1
104,1,7,23,19,2,0,2,2,30,2,8,50,5,1
104,1,7,23,19,2,0,2,2,24,2,8,50,5,1
104,1,8,0,30,2,0,2,1,38,3,8,50,5,1
104,1,8,0,30,2,0,2,2,48,2,8,50,5,1
104,1,8,0,30,2,0,2,2,20,2,8,50,5,1
104,1,8,3,14,2,0,1,1,60,2,8,50,4,1
104,1,8,3,14,2,0,1,1,63,3,8,50,4,1
104,1,8,5,50,2,0,1,1,,4,8,40,4,1
104,1,8,5,50,2,0,1,1,65,2,8,40,4,1
104,1,8,7,0,2,0,2,1,71,2,8,50,4,1
104,1,8,7,0,2,0,2,2,39,2,8,50,4,1
104,1,8,7,57,2,0,1,1,61,3,7,50,14,9
104,1,8,7,57,2,0,1,1,62,2,7,50,14,9
104,1,8,7,57,2,0,1,2,46,3,7,50,14,9
104,1,8,7,57,2,0,1,1,52,3,7,50,14,9
104,1,8,7,57,2,0,1,1,,4,7,50,14,9
104,1,8,8,5,2,0,1,1,35,2,8,50,4,1
104,1,8,8,5,2,0,1,1,46,3,8,50,4,1
104,1,8,8,10,2,0,1,1,19,3,8,30,4,1
104,1,8,8,10,2,0,1,1,49,2,8,30,4,1
104,1,8,8,25,2,0,2,2,45,3,8,50,3,1
104,1,8,8,25,2,0,2,2,47,2,8,50,3,1
104,1,8,8,25,2,0,2,1,46,2,8,50,3,1
104,1,8,8,35,2,0,2,2,27,2,8,50,14,9
104,1,8,8,35,2,0,1,1,20,2,7,50,3,1
104,1,8,8,35,2,0,1,1,54,3,7,50,3,2
104,1,8,8,35,2,0,1,1,43,2,7,50,3,1
104,1,8,8,35,2,0,1,3,,,7,50,3,1
104,1,8,8,35,2,0,2,1,49,2,8,50,14,9
104,1,8,8,35,2,0,1,2,36,2,7,50,3,2
104,1,8,8,35,2,0,1,1,30,3,7,50,3,1
104,1,8,8,59,2,0,1,1,31,3,8,50,14,9
104,1,8,8,59,2,0,1,1,27,2,8,50,14,9
104,1,8,9,9,2,0,1,2,61,2,8,50,3,2
104,1,8,9,9,2,0,1,1,61,3,8,50,3,2
104,1,8,9,13,2,0,1,1,33,3,8,50,14,9
104,1,8,9,13,2,0,1,1,30,2,8,50,14,9
104,1,8,9,30,2,0,1,2,65,2,8,50,4,1
104,1,8,9,30,2,0,1,1,47,3,8,50,4,1
104,1,8,9,47,2,0,1,1,24,2,8,50,14,9
104,1,8,9,47,2,0,1,1,44,3,8,50,14,9
104,1,8,9,54,2,0,1,1,70,2,7,40,4,1
104,1,8,9,54,2,0,1,1,24,3,7,40,4,1
104,1,8,10,0,2,0,2,1,26,2,7,50,4,1
104,1,8,10,0,2,0,2,1,38,2,7,50,4,1
104,1,8,10,50,2,0,1,1,51,3,7,50,14,7
104,1,8,10,50,2,0,1,2,28,2,7,50,14,7
104,1,8,11,45,2,0,1,1,30,3,8,50,3,1
104,1,8,11,45,2,0,1,1,22,2,8,50,3,1
104,1,8,11,47,2,0,1,1,38,3,8,50,14,9
104,1,8,11,47,2,0,1,1,59,2,8,50,14,9
104,1,8,12,3,2,0,1,2,40,2,7,50,14,7
104,1,8,12,3,2,0,1,1,40,3,7,50,14,7
104,1,8,12,15,2,0,1,2,57,3,8,50,4,2
104,1,8,12,15,2,0,1,2,58,2,8,50,4,2
104,1,8,12,18,2,0,2,1,18,2,8,40,5,1
104,1,8,12,18,2,0,2,1,51,3,8,40,5,1
104,1,8,12,18,2,0,2,1,46,3,8,40,5,1
104,1,8,12,18,2,0,2,1,18,2,8,40,5,1
104,1,8,12,25,2,0,1,2,64,3,7,50,4,1
104,1,8,12,25,2,0,1,2,50,2,7,50,4,1
104,1,8,13,25,2,0,2,1,20,2,7,50,3,2
104,1,8,13,25,2,0,2,2,23,2,7,50,3,2
104,1,8,13,30,2,0,1,1,,4,7,50,4,1
104,1,8,13,30,2,0,1,1,20,2,7,50,4,1
104,1,8,13,50,2,0,2,1,20,2,7,30,3,1
104,1,8,13,50,2,0,2,2,25,2,7,30,3,1
104,1,8,14,0,2,0,1,1,49,3,7,50,4,1
104,1,8,14,0,2,0,1,2,55,2,7,50,4,1
104,1,8,14,5,2,0,1,1,53,2,8,50,14,9
104,1,8,14,5,2,0,1,1,55,3,8,50,14,9
104,1,8,14,5,2,0,1,1,33,3,8,50,14,9
104,1,8,14,20,2,0,1,1,30,3,7,40,4,1
104,1,8,14,20,2,0,1,1,22,2,7,40,4,1
104,1,8,15,0,2,0,1,1,47,2,8,50,4,1
104,1,8,15,0,2,0,1,3,,,8,50,4,1
104,1,8,15,30,2,0,1,1,66,3,8,50,3,2
104,1,8,15,30,2,0,1,1,57,3,8,50,3,2
104,1,8,15,30,2,0,1,1,78,2,8,50,3,2
104,1,8,15,30,2,0,1,1,54,2,8,50,3,2
104,1,8,15,40,2,0,1,2,56,2,8,40,3,1
104,1,8,15,40,2,0,1,1,38,3,8,40,3,1
104,1,8,16,20,2,0,2,2,18,2,8,50,4,1
104,1,8,16,20,2,0,2,2,35,2,8,50,4,1
104,1,8,17,4,2,0,1,1,48,3,7,50,4,1
104,1,8,17,4,2,0,1,1,23,2,7,50,4,1
104,1,8,17,8,2,0,1,1,33,3,7,50,4,1
104,1,8,17,8,2,0,1,1,63,2,7,50,4,1
104,1,8,17,10,2,0,1,2,34,2,8,60,14,11
104,1,8,17,10,2,0,1,1,41,2,7,30,4,1
104,1,8,17,10,2,0,1,3,,,8,60,14,11
104,1,8,17,10,2,0,1,2,37,3,7,30,4,1
104,1,8,17,40,2,0,1,1,,4,8,50,14,13
104,1,8,17,40,2,0,1,2,64,2,8,50,14,13
104,1,8,17,49,2,0,1,1,38,3,8,50,3,2
104,1,8,17,49,2,0,1,1,42,3,8,50,3,2
104,1,8,17,49,2,0,1,2,23,2,8,50,3,2
104,1,8,18,0,2,0,3,1,19,2,8,50,14,9
104,1,8,18,0,2,0,3,2,38,2,8,50,14,9
104,1,8,18,0,2,0,3,2,19,2,8,50,14,9
104,1,8,18,0,2,0,3,1,,4,8,50,14,9
104,1,8,18,30,2,0,1,1,21,3,8,50,14,9
104,1,8,18,30,2,0,1,1,23,2,8,50,14,9
104,1,8,18,57,2,0,1,1,53,3,8,50,4,2
104,1,8,18,57,2,0,1,2,30,2,8,50,4,2
104,1,8,19,0,2,0,1,1,45,3,8,50,3,1
104,1,8,19,0,2,0,1,1,51,3,8,50,4,1
104,1,8,19,0,2,0,1,1,67,3,8,50,14,9
104,1,8,19,0,2,0,1,2,60,2,8,50,14,9
104,1,8,19,0,2,0,1,1,37,2,8,50,3,1
104,1,8,19,0,2,0,1,2,56,2,8,50,4,1
104,1,8,19,9,2,0,3,1,23,2,8,50,15,9
104,1,8,19,9,2,0,3,1,38,3,8,50,15,9
